entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,session_date,eligible_entries,executable_outcomes,unavailable_outcomes,mean_r,sum_r,wins,losses,zero_r_outcomes,status
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-03-20,4,1,3,0.97600691222482373103981995200429952708732434190236011591072827707945364070301229,0.97600691222482373103981995200429952708732434190236011591072827707945364070301229,1,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-03-23,16,14,2,-0.30281454727815932180338803148115197255286421023456917777342807502546993803947471,-4.2394036618942305052474324407361276157400989432839684888279930503565791325526459,5,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-03-24,13,11,2,-0.2902820052372661765941504821691312149160733589741777813647765253517414545049419,-3.1931020576099279425356553038604433640768069487159555950125417788691559995543609,4,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-03-25,18,12,6,-0.46416182727644663973196944498728121585865169665063792146230509387102447827847111,-5.5699419273173596767836333398473745903038203598076550575476611264522937393416533,3,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-03-26,12,5,7,0.98253210726973664982824568143678946641763046835802151241319888774334283052370156,4.9126605363486832491412284071839473320881523417901075620659944387167141526185078,5,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-03-27,1,1,0,-1.0171885816263188327351464393763272189026511502170210133004855074053534362675692,-1.0171885816263188327351464393763272189026511502170210133004855074053534362675692,0,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-03-30,5,5,0,0.5763978407099152658037582090037778425975064698019991758607804432296906133846908,2.8819892035495763290187910450188892129875323490099958793039022161484530669234540,4,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-03-31,6,4,2,0.48173844177852022240069027754022888810622262810519842911709486949751129383687745,1.9269537671140808896027611101609155524248905124207937164683794779900451753475098,3,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-01,17,10,7,-0.22717616984272468817051537565525497630920470133322389416200417273366483362557297,-2.2717616984272468817051537565525497630920470133322389416200417273366483362557297,4,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-02,19,16,3,0.35526471240612802073512341371748646262190841198646791933054009000981162325658365,5.6842353984980483317619746194797834019505345917834867092886414401569859721053384,11,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-06,27,18,9,-0.36219466362265384732209848649674189501822030251252537783813640277463348455914262,-6.5195039452077692517977727569413541103279654452254568010864552499434027220645672,6,12,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-07,20,14,6,0.12102557496603559449050208000817129284312312294696609560449757549976915936303781,1.6943580495244983228670291201143980998037237212575253384629660569967682310825293,8,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-08,19,17,2,-0.44211062453182193334152701792450973688948582888716596388333541274662433174150711,-7.5158806170409728668059593047166655271212590910818213860167020166926136396056208,5,12,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-09,17,14,3,-0.31624622692037730148016058852731623809637501730406965815221608395906529068576516,-4.4274471768852822207222482393824273333492502422569752141310251754269140696007123,5,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-10,20,11,9,-0.66909879353456918052423941734597193849033878407274334447468878276217382182803379,-7.3600867288802609857666335908056913233937266248001767892215766103839120401083717,2,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-13,40,31,9,0.061320975800895183864545063734585945012765761209789347904663086239443327847742077,1.9009502498277506998008969757721642953957385975034697850445556734227431632800044,17,14,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-14,30,18,12,-0.26825883798899485611067184494387285361314983755315831811896293085824692966858934,-4.8286590838019074099920932089897113650366970759568497261413327554484447340346081,7,11,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-15,17,11,6,0.23822033332141612014188319328257681859729841852407310670977402595236475526450405,2.6204236665355773215607151261083450045702826037648041738075142854760123079095446,7,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-16,7,7,0,-0.4603777290366606956072733198717351279049734385638279492304568464669747561900593,-3.2226441032566248692509132391021458953348140699467956446131979252688232933304151,2,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-17,1,0,1,,0,0,0,0,NO_EXECUTABLE_OUTCOMES
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-20,6,3,3,0.96244958510086338567297096914857326963603074989611463348170852799541176429894393,2.8873487553025901570189129074457198089080922496883439004451255839862352928968318,3,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-21,9,7,2,0.4042496795385119920606529115865811128028995228000357485271657359823101424933175,2.8297477567695839444245703811060677896202966596002502396901601518761709974532225,5,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-22,4,4,0,-0.54557079732980265340728571918276308464395263585908081371595983423495190962111002,-2.1822831893192106136291428767310523385758105434363232548638393369398076384844401,1,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-23,21,17,4,-0.31924089913611505645840357902185770403739246616640722797327358807847365081349359,-5.4270952853139559597928608433715809686356719248289228755456509973340520638293911,6,11,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-24,3,1,2,0.97748092002423427229170415230415365825285504634814919200567907910922733658809096,0.97748092002423427229170415230415365825285504634814919200567907910922733658809096,1,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-27,11,8,3,0.20999057888899428821242980192066280479244938165510574508946123590597598218021019,1.6799246311119543056994384153653024383395950532408459607156898872478078574416815,5,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-28,10,6,4,0.29673757012413598867257831350062669150687007345261089727187522871211679146867402,1.7804254207448159320354698810037601490412204407156653836312513722727007488120441,4,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-29,23,21,2,-0.17735903080671938053313098396682215505834686170393174232019694899026030141647838,-3.7245396469411069911957506633032652562252840957825665887241359287954663297460460,9,12,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-04-30,16,8,8,-0.027117951096571624658174420776009683744672251344131533176784305008536596397333678,-0.21694360877257299726539536620807746995737801075305226541427444006829277117866942,4,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-01,4,3,1,0.97059776780725310281895584182385166306078261873887813025733128636250654883511287,2.9117933034217593084568675254715549891823478562166343907719938590875196465053386,3,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-04,5,3,2,0.30715236958808457667982266758171398722951542896979339395667901259445362880909145,0.92145710876425373003946800274514196168854628690938018187003703778336088642727436,2,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-05,3,0,3,,0,0,0,0,NO_EXECUTABLE_OUTCOMES
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-06,2,1,1,0.94263561660992807096322596127240632884383924004510166928443739568793678305705916,0.94263561660992807096322596127240632884383924004510166928443739568793678305705916,1,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-07,4,2,2,0.96160441841827707514165930289781468759325495298850335464301871364654018036571095,1.9232088368365541502833186057956293751865099059770067092860374272930803607314219,2,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-08,8,4,4,0.95676547592645922408275159076235299870475141552164710213586229293439607094301592,3.8270619037058368963310063630494119948190056620865884085434491717375842837720637,4,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-11,0,0,0,,0,0,0,0,NO_EXECUTABLE_OUTCOMES
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-12,12,9,3,-0.80957604428369497610615946783754198987448571895609319990721298009732185054807407,-7.2861843985532547849554352105378779088703714706048387991649168208758966549326666,1,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-13,4,2,2,-1.0300072290998160101674708915805665732299454470246493808167657163735808846908408,-2.0600144581996320203349417831611331464598908940492987616335314327471617693816817,0,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-14,0,0,0,,0,0,0,0,NO_EXECUTABLE_OUTCOMES
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-15,6,4,2,0.97939216137823307450839404755011534237333140470434427029962719574374727956828538,3.9175686455129322980335761902004613694933256188173770811985087829749891182731415,4,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-18,16,13,3,-0.24946452577061134868995894249460788665265265873246827947692206670069508043508565,-3.2430388350179475329694662524299025264844845635220876331999868671090360456561134,5,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-19,18,14,4,0.40463695161865067888539315881268700528690152247270879615941571255606585333247326,5.6649173226611095043955042233776180740166213146179231462318199757849219466546256,10,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-20,10,5,5,0.97607731630350979364127515388660182543242307832696289167498749837477033394921276,4.8803865815175489682063757694330091271621153916348144583749374918738516697460638,5,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-21,13,9,4,-0.35620824268906770121046680968958754967952929332103019433532908761510790584274794,-3.2058741842016093108942012872062879471157636398892717490179617885359711525847315,3,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-22,3,2,1,-0.03337728935413317528763786346737661567417328294129901962141476124675728604692240,-0.06675457870826635057527572693475323134834656588259803924282952249351457209384480,1,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-26,13,12,1,-0.20820967763222851431489626194344530306175375307760973468375591354451475124559372,-2.4985161315867421717787551433213436367410450369313168162050709625341770149471246,5,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-27,13,10,3,-0.032042122020616179952315123988980973415776959076148289224477858847494012034351746,-0.32042122020616179952315123988980973415776959076148289224477858847494012034351746,5,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-28,3,1,2,0.98001570194846906002426664763400185568481907073014031854545640523959780553347561,0.98001570194846906002426664763400185568481907073014031854545640523959780553347561,1,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-05-29,6,6,0,-0.036803204351928011062218793950607989484697257447446627517795466289290470518392468,-0.22081922611156806637331276370364793690818354468467976510677279773574282311035481,3,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-01,5,4,1,0.45045955608396650695872693365250722450285394240197406206186050269477142080778248,1.8018382243358660278349077346100288980114157696078962482474420107790856832311299,3,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-02,6,2,4,0.95825228372394882406795970146359182184429119913608697604844283530386509892649405,1.9165045674478976481359194029271836436885823982721739520968856706077301978529881,2,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-03,6,1,5,0.95408935280520584313816444013995610770881695920967815111016759333716808711962000,0.95408935280520584313816444013995610770881695920967815111016759333716808711962000,1,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-04,14,9,5,-0.61371926837613029639685642714860155440060423129683768867587279891659109238508211,-5.5234734153851726675717078443374139896054380816715391980828551902493198314657390,2,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-05,12,9,3,-0.7974292329378559685351949807484474426001425734924853038507024973547220756628558,-7.1768630964407037168167548267360269834012831614323677346563224761924986809657022,1,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-08,12,8,4,0.48218872565744192835723479716607356015052093479679150297358902987989777051915294,3.8575098052595354268578783773285884812041674783743320237887122390391821641532235,6,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-09,20,16,4,0.037025892276151770608814068409609769338838335199546929199868842714493032230421213,0.59241427641842832974102509455375630942141336319275086719790148343188851568673941,8,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-10,11,6,5,0.32142228086304218629102474316907103745322659189194777316975363412586780351753108,1.9285336851782531177461484590144262247193595513516866390185218047552068211051865,4,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-11,18,13,5,0.21806346519449708211148078678609191713247800634586327989234124683074478752981279,2.8348250475284620674492502282191949227222140824962226386004362087996822378875663,8,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-12,30,23,7,0.34700653300923214450453651453423665218219535407706066739453700824507289188440170,7.9811502592123393236043398342874430001904931437723953500743511896366765133412390,16,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-15,5,3,2,-0.3713160220248982541066128186093378208548048493164597311725653555897870779812026,-1.1139480660746947623198384558280134625644145479493791935176960667693612339436078,1,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-16,13,9,4,0.29762127660272112354904647697702361077170395999721857037297799840172245874324407,2.6785914894244901119414182927932124969453356399749671333568019856155021286891966,6,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-17,21,16,5,0.48024449481533218583314389772258869644273344320524215233231879452942662736897103,7.6839119170453149733303023635614191430837350912838744373171007124708260379035365,12,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-18,19,12,7,-0.029621394898122619356504425060946529579803607321620789351137294262880922490176838,-0.35545673877747143227805310073135835495764328785944947221364753115457106988212205,6,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-22,18,11,7,-0.11853234009534006733163306624514554208231652581589567983926063582396138292415167,-1.3038557410487407406479637286966009629054817839748524782318669940635752121656684,5,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-23,22,16,6,0.4775934788077996362728681201327461208523316565963083964400952935261376351012492,7.6414956609247941803658899221239379336373065055409343430415246964182021616199872,12,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-24,32,23,9,-0.23640433657222783454773532452457894893275093625513325077249919785884495503260280,-5.4372997411612401945979124640653158254532715338680647677674815507534339657498643,9,14,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-25,26,16,10,0.48591755618932011270521826328866878848516776441847232619675943788128867050358161,7.7746808990291218032834922126187006157626842306955572191481510061006187280573057,12,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-26,18,10,8,-0.22005385046552545816659521777551250360650127944210731655274037508440765631879264,-2.2005385046552545816659521777551250360650127944210731655274037508440765631879264,4,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-29,26,13,13,0.2100261503724021529115218360769847013593444978241266145646417552908874506697888,2.7303399548412279878497838690008011176714784717136459893403428187815368587072544,8,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-06-30,12,6,6,0.29896463923582371097133938031504012602653366511656012567586078842023357619116868,1.7937878354149422658280362818902407561592019906993607540551647305214014571470121,4,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-01,18,14,4,0.10831152325026625016526369339820093576115201220983295650912601052888918720240168,1.5163613255037275023136917075748131006561281709376613911277641474044486208336235,8,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-02,29,13,16,-0.40538258186024859949572758448526917257169079430927108570316195391206116151073018,-5.2699735641832317934444585983084992434319803260205241141411054008567950996394924,4,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-06,28,11,17,-0.5032827461918307656743925770536407104214365413752714992543203504374135286116262,-5.5361102081101384224183183475900478146358019551279864917975238548115488147278882,3,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-07,24,16,8,-0.27998174623691785447857834404909336126545931200956809253888491446757618203611048,-4.4797079397906856716572535047854937802473489921530894806221586314812189125777677,6,10,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-08,37,29,8,-0.060102348563100777261754968864723589041029185708227705841200073157754476967494445,-1.7429681083299225405908940970769840821898463855386034693948021215748798320573389,14,15,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-09,25,18,7,-0.37827604530626017665245440260418683499371347208035231447847714865040700733664199,-6.8089688155126831797441792468753630298868424974463416606125886757073261320595558,6,12,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-10,25,14,11,-0.30888625083446196700117398352304236789951788725010730385473183960207491116975444,-4.3244075116824675380164357693225931505932504215015022539662457544290487563765621,5,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-13,26,19,7,0.33755003061484978861792988786193647629573684151240735452041452346330145078697017,6.4134505816821459837406678693767930496189999887357397358878759458027275649524333,13,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-14,30,17,13,-0.087327540552109769326628829862447663295878039929691447623173627114036306954801759,-1.4845681893858660785526901076616102760299266788047546095939516609386172182316299,8,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-15,14,9,5,0.08500863163634476960855944371906583477777157220654472260624983234103565177561849,0.76507768472710292647703499347159251299994414985890250345624849106932086598056641,5,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-16,29,23,6,0.10196430207159993536871281130793753738838361370396257839179437690432367908485757,2.3451789476467985134803946600825633599328231151911393030112706687994446189517241,13,10,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-17,21,16,5,0.22932999486517752848828135994456195540262375419377467932767652017889608984427164,3.6692799178428404558125017591129912864419800671003948692428243228623374375083462,10,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-20,26,16,10,-0.026653539734802377171271439593561640966662661857199792628973821910555266290823038,-0.4264566357568380347403430334969862554666025897151966820635811505688842606531686,8,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-21,29,24,5,-0.048925712607902598205281911940400951597865456022291356052182692902977583441097046,-1.1742171025896623569267658865696228383487709445349925452523846296714620025863291,12,12,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-22,31,25,6,-0.16429695924819922281531462581481226207916800461548317749991828743569879412301596,-4.1074239812049805703828656453703065519792001153870794374979571858924698530753990,11,14,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-23,31,21,10,-0.35432688112868519581208387037194581700011005529068146594815996349341626680527328,-7.4408645037023891120537612778108621570023111611043107849113592333617416029107389,7,14,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-24,43,35,8,-0.052640505395880119665740545082530310555252043551232341612785428316416228075468386,-1.8424176888558041883009190778885608694338215242931319564474899910745679826413935,17,18,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-27,34,20,14,0.27775563442769594995005281639049506811144638315166269314220377975517897486825263,5.5551126885539189990010563278099013622289276630332538628440755951035794973650526,13,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-28,34,25,9,0.4948136181427537903784851067022824889914156202363603803087731884350331764627732,12.370340453568844759462127667557062224785390505909009507719329710875829411569330,19,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-29,52,49,3,-0.11920526671523673407765974738212205413117925691914301145927316882382923276402439,-5.8410580690465999698053276217239806524277835890380075615043852723676324054371949,22,27,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-30,33,25,8,-0.38507007630554027635424065537432470572038829674162606786183605624682545916992769,-9.6267519076385069088560163843581176430097074185406516965459014061706364792481922,8,17,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-07-31,60,42,18,-0.069189281179064396325174500577564397149371459004873281707212821992694227402717955,-2.9059498095207046456573290242577046802736012782046778317029385236931575509141541,20,22,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-08-03,22,8,14,-0.54837217721609320674003414248945326400169113501315056657728129283939652869178082,-4.3869774177287456539202731399156261120135290801052045326182503427151722295342466,2,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-08-04,0,0,0,,0,0,0,0,NO_EXECUTABLE_OUTCOMES
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-08-05,1,0,1,,0,0,0,0,NO_EXECUTABLE_OUTCOMES
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-08-06,8,6,2,-0.36395824508957182594789801315516791599136721702005249553929226088571816614737382,-2.1837494705374309556873880789310074959482033021203149732357535653143089968842429,2,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-08-07,7,3,4,0.30161359958449128151788335768226349807015403098009580719207376501004394562343140,0.90484079875347384455365007304679049421046209294028742157622129503013183687029419,2,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-08-10,12,8,4,-0.29301869077101143176370470587793860690834271522622785509771504722453059347727755,-2.3441495261680914541096376470235088552667417218098228407817203777962447478182204,3,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-08-11,8,6,2,0.62404918845197433458206918470986113787786444571044540748064150667935394058489125,3.7442951307118460074924151082591668272671866742626724448838490400761236435093475,5,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-08-12,5,3,2,-0.38158339118693676370057371730358605407881066398040640747185284928396974879899333,-1.1447501735608102911017211519107581622364319919412192224155585478519092463969800,1,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-08-13,8,3,5,-0.37746039330786853945432123561341014592729810146615510494895411620808160661790167,-1.1323811799236056183629637068402304377818943043984653148468623486242448198537050,1,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,NATURAL,0.01,stop_first,2026-08-14,6,2,4,-1.0387828979214293518798425141166163936842990420580359615175985651983093328915759,-2.0775657958428587037596850282332327873685980841160719230351971303966186657831518,0,2,0,AVAILABLE
